s,C,1/m,m,1/m,1/m,1/m
Time,T_fire,K_fire,V_fire,K_left,K_right,K_branch
 1.7822647E+002, 8.6078281E+001, 7.3388080E+000, 4.2855692E-001, 3.5124392E+000, 7.3388080E+000, 4.1620743E+000
 1.7852901E+002, 6.1841435E+001, 4.4722073E+000, 6.7967224E-001, 3.5009632E+000, 4.4722073E+000, 4.2024738E+000
 1.7882461E+002, 6.1070904E+001, 4.3364810E+000, 6.9282386E-001, 3.6158389E+000, 4.3364810E+000, 4.2376712E+000
 1.7912204E+002, 5.6368295E+001, 4.1819210E+000, 7.2990948E-001, 3.8274364E+000, 4.1819210E+000, 4.2727631E+000
 1.7941946E+002, 5.1115893E+001, 3.2807476E+000, 9.1681869E-001, 4.0168678E+000, 3.2807476E+000, 4.3062568E+000
 1.7972350E+002, 4.8306800E+001, 2.8552542E+000, 1.0519461E+000, 4.0609935E+000, 2.8552542E+000, 4.3323905E+000
 1.8001431E+002, 3.9452995E+001, 1.9426718E+000, 1.5826150E+000, 4.0177992E+000, 1.9426718E+000, 4.3503090E+000
 1.8030947E+002, 3.6053215E+001, 1.6962932E+000, 1.8301591E+000, 3.9743546E+000, 1.6962932E+000, 4.3589627E+000
 1.8060408E+002, 6.9537607E+001, 6.8731313E+000, 4.7831815E-001, 3.9212871E+000, 6.8731313E+000, 4.3627629E+000
 1.8091264E+002, 6.6826212E+001, 6.2845129E+000, 4.9749898E-001, 3.8658120E+000, 6.2845129E+000, 4.3640470E+000
 1.8120156E+002, 4.2382155E+001, 2.8887233E+000, 1.0877782E+000, 3.9561872E+000, 2.8887233E+000, 4.3612536E+000
 1.8151011E+002, 3.5057580E+001, 1.8127195E+000, 1.6586850E+000, 4.3576720E+000, 1.8127195E+000, 4.3508400E+000
 1.8182477E+002, 3.8967875E+001, 2.3172380E+000, 1.2979816E+000, 5.4113761E+000, 2.3172380E+000, 4.3348740E+000
 1.8211516E+002, 3.8144134E+001, 2.1547276E+000, 1.3980362E+000, 6.1466196E+000, 2.1547276E+000, 4.3188831E+000
 1.8241748E+002, 3.7455038E+001, 1.9673245E+000, 1.5291111E+000, 6.1647112E+000, 1.9673245E+000, 4.3047922E+000
 1.8272890E+002, 3.7074658E+001, 1.9042347E+000, 1.5853356E+000, 5.8275313E+000, 1.9042347E+000, 4.2916860E+000
 1.8300186E+002, 3.7072769E+001, 1.9874197E+000, 1.5379426E+000, 5.4167388E+000, 1.9874197E+000, 4.2807923E+000
 1.8331416E+002, 3.7913571E+001, 2.2577379E+000, 1.3344617E+000, 5.0504764E+000, 2.2577379E+000, 4.2690476E+000
 1.8361273E+002, 3.7921095E+001, 2.1581011E+000, 1.3916677E+000, 4.6396012E+000, 2.1581011E+000, 4.2546226E+000
 1.8393057E+002, 4.5742599E+001, 3.2476738E+000, 1.0795792E+000, 4.3155537E+000, 3.2476738E+000, 4.2391457E+000
 1.8422369E+002, 4.9615635E+001, 3.8216764E+000, 8.3728050E-001, 4.0949486E+000, 3.8216764E+000, 4.2241603E+000
 1.8451635E+002, 4.2082190E+001, 2.6559808E+000, 1.1305812E+000, 4.0267899E+000, 2.6559808E+000, 4.2200067E+000
 1.8482024E+002, 5.1433799E+001, 3.9120879E+000, 8.5206536E-001, 4.0918458E+000, 3.9120879E+000, 4.2264481E+000
 1.8511530E+002, 1.0954610E+002, 1.0862227E+001, 2.8026389E-001, 4.1660579E+000, 1.0862227E+001, 4.2384820E+000
 1.8540782E+002, 8.6703415E+001, 7.6188903E+000, 3.9494402E-001, 4.2201581E+000, 7.6188903E+000, 4.2835887E+000
 1.8572416E+002, 9.0845409E+001, 8.4466674E+000, 3.7068740E-001, 4.2720181E+000, 8.4466674E+000, 4.3696734E+000
 1.8602324E+002, 4.7106323E+001, 2.9814278E+000, 1.0545027E+000, 4.3507315E+000, 2.9814278E+000, 4.4662033E+000
 1.8630794E+002, 4.8649328E+001, 3.5272012E+000, 9.2652389E-001, 4.5814276E+000, 3.5272012E+000, 4.5432838E+000
 1.8662428E+002, 7.0950418E+001, 6.3994805E+000, 5.2081646E-001, 4.9161919E+000, 6.3994805E+000, 4.6001705E+000
 1.8690898E+002, 1.4702999E+002, 1.4316526E+001, 2.1321952E-001, 4.8450670E+000, 1.4316526E+001, 4.6453236E+000
 1.8722531E+002, 9.1570222E+001, 7.4853800E+000, 4.0818536E-001, 4.4786246E+000, 7.4853800E+000, 4.6823657E+000
 1.8751002E+002, 5.8903773E+001, 3.9470633E+000, 7.9933139E-001, 4.2047235E+000, 3.9470633E+000, 4.7156513E+000
 1.8780927E+002, 5.2238957E+001, 3.2622393E+000, 1.0128364E+000, 4.0208503E+000, 3.2622393E+000, 4.7456975E+000
 1.8812141E+002, 1.1768980E+002, 1.0837446E+001, 2.8055719E-001, 3.8425604E+000, 1.0837446E+001, 4.7812218E+000
 1.8842002E+002, 1.3251656E+002, 1.0513756E+001, 2.8900771E-001, 3.7301057E+000, 1.0513756E+001, 4.8372790E+000
 1.8872060E+002, 7.8472725E+001, 5.5842479E+000, 5.5345036E-001, 3.7262848E+000, 5.5842479E+000, 4.9003482E+000
 1.8902063E+002, 5.9183041E+001, 3.9300971E+000, 7.6441131E-001, 3.7405184E+000, 3.9300971E+000, 4.9467022E+000
 1.8931362E+002, 6.4393743E+001, 4.7773656E+000, 6.4687544E-001, 3.7566903E+000, 4.7773656E+000, 4.9594193E+000
 1.8960784E+002, 8.0450060E+001, 8.2065988E+000, 3.8660330E-001, 3.8164848E+000, 8.2065988E+000, 4.9533950E+000
 1.8991561E+002, 4.7929614E+001, 3.3480286E+000, 9.1783352E-001, 4.0702891E+000, 3.3480286E+000, 4.9289393E+000
 1.9021924E+002, 4.2945107E+001, 2.5067392E+000, 1.1984734E+000, 4.4748424E+000, 2.5067392E+000, 4.8806492E+000
 1.9053354E+002, 4.1088154E+001, 2.2166387E+000, 1.3552817E+000, 4.7235780E+000, 2.2166387E+000, 4.8355078E+000
 1.9081293E+002, 4.2614993E+001, 2.5388936E+000, 1.2047744E+000, 4.7360896E+000, 2.5388936E+000, 4.8018149E+000
 1.9112723E+002, 1.1353661E+002, 1.2202697E+001, 3.0752822E-001, 4.6000627E+000, 1.2202697E+001, 4.7749309E+000
 1.9140125E+002, 9.7760508E+001, 1.0024388E+001, 3.4190780E-001, 4.5103533E+000, 1.0024388E+001, 4.7499065E+000
 1.9170012E+002, 7.7346235E+001, 6.6701576E+000, 4.6124961E-001, 4.5684752E+000, 6.6701576E+000, 4.7249633E+000
 1.9203575E+002, 7.2876686E+001, 5.6384214E+000, 5.7629283E-001, 4.7897789E+000, 5.6384214E+000, 4.6964049E+000
 1.9232272E+002, 1.0095358E+002, 9.6757648E+000, 3.5192778E-001, 4.9356930E+000, 9.6757648E+000, 4.6719033E+000
 1.9261741E+002, 2.1540670E+002, 2.1957119E+001, 1.3954724E-001, 4.8917374E+000, 2.1957119E+001, 4.6571847E+000
 1.9292873E+002, 2.3483391E+002, 2.3114669E+001, 1.3248212E-001, 4.9521604E+000, 2.3114669E+001, 4.6524155E+000
 1.9320137E+002, 1.1679555E+002, 1.0312291E+001, 3.0425566E-001, 4.8032658E+000, 1.0312291E+001, 4.6517519E+000
 1.9350040E+002, 6.9289594E+001, 5.3610113E+000, 5.9265825E-001, 4.4511546E+000, 5.3610113E+000, 4.6557059E+000
 1.9382507E+002, 4.4942525E+001, 2.9497046E+000, 1.0308175E+000, 4.0721013E+000, 2.9497046E+000, 4.6687744E+000
 1.9411048E+002, 3.9131556E+001, 2.2231076E+000, 1.3523380E+000, 3.8232221E+000, 2.2231076E+000, 4.6951012E+000
 1.9443003E+002, 4.0992227E+001, 2.3326042E+000, 1.2946846E+000, 3.9367209E+000, 2.3326042E+000, 4.7430585E+000
 1.9472372E+002, 4.0694956E+001, 2.2647585E+000, 1.3486384E+000, 4.3201770E+000, 2.2647585E+000, 4.8179789E+000
 1.9500639E+002, 3.5163166E+001, 1.6127529E+000, 1.8621376E+000, 4.5515362E+000, 1.6127529E+000, 4.9056442E+000
 1.9530253E+002, 3.7048819E+001, 1.7267096E+000, 1.7383272E+000, 4.5612955E+000, 1.7267096E+000, 4.9975968E+000
 1.9561017E+002, 4.8310260E+001, 3.0343555E+000, 1.1050267E+000, 4.4965889E+000, 3.0343555E+000, 5.0694063E+000
 1.9592930E+002, 7.5718991E+001, 5.5581295E+000, 5.4228419E-001, 4.4491061E+000, 5.5581295E+000, 5.1117510E+000
 1.9622232E+002, 7.3123815E+001, 5.0527528E+000, 5.9739184E-001, 4.3598055E+000, 5.0527528E+000, 5.1342064E+000
 1.9650630E+002, 5.5446059E+001, 3.4322809E+000, 8.7996948E-001, 4.2039450E+000, 3.4322809E+000, 5.1465236E+000
 1.9680501E+002, 4.8943649E+001, 2.9683097E+000, 1.0151178E+000, 4.1875156E+000, 2.9683097E+000, 5.1546906E+000
 1.9711189E+002, 4.3577970E+001, 2.5702523E+000, 1.1735580E+000, 4.4189657E+000, 2.5702523E+000, 5.1614875E+000
 1.9741616E+002, 3.7701129E+001, 1.8894725E+000, 1.5930936E+000, 5.1724453E+000, 1.8894725E+000, 5.1686894E+000
 1.9770861E+002, 5.1557176E+001, 3.4790615E+000, 1.0554033E+000, 6.0610752E+000, 3.4790615E+000, 5.1766981E+000
 1.9800347E+002, 7.4340829E+001, 5.9161214E+000, 5.2704542E-001, 6.2799018E+000, 5.9161214E+000, 5.1806727E+000
 1.9830470E+002, 4.7030241E+001, 2.7834010E+000, 1.0904096E+000, 6.1684285E+000, 2.7834010E+000, 5.1809619E+000
 1.9861467E+002, 4.3336348E+001, 2.3796352E+000, 1.2836762E+000, 5.8357346E+000, 2.3796352E+000, 5.1806202E+000
 1.9891337E+002, 3.4211339E+001, 1.3457206E+000, 2.2613096E+000, 5.4732807E+000, 1.3457206E+000, 5.1654076E+000
 1.9921520E+002, 1.1906364E+002, 1.1013119E+001, 4.5388448E-001, 5.1312704E+000, 1.1013119E+001, 5.1128031E+000
 1.9952762E+002, 9.7713287E+001, 8.4066932E+000, 3.6465528E-001, 4.8212448E+000, 8.4066932E+000, 5.0267165E+000
 1.9980610E+002, 7.2607956E+001, 6.6921534E+000, 4.5994713E-001, 4.5605896E+000, 6.6921534E+000, 4.9639247E+000
 2.0013197E+002, 7.3750278E+001, 6.4955071E+000, 6.5661774E-001, 4.3348705E+000, 6.4955071E+000, 4.9409391E+000
 2.0042527E+002, 1.6501503E+002, 1.3405946E+001, 2.2686908E-001, 4.2017091E+000, 1.3405946E+001, 4.9407926E+000
 2.0071600E+002, 1.0201190E+002, 8.2995002E+000, 3.8071832E-001, 4.0615714E+000, 8.2995002E+000, 4.9526609E+000
 2.0101952E+002, 8.5746798E+001, 6.9335460E+000, 4.4742440E-001, 3.7680556E+000, 6.9335460E+000, 4.9769556E+000
 2.0130930E+002, 6.2811215E+001, 4.6796854E+000, 6.9361359E-001, 3.5446180E+000, 4.6796854E+000, 5.0151607E+000
 2.0160199E+002, 8.5377803E+001, 9.4362430E+000, 3.3812650E-001, 3.4712997E+000, 9.4362430E+000, 5.0560304E+000
 2.0191156E+002, 1.4098938E+002, 1.3586182E+001, 2.2516845E-001, 3.4769598E+000, 1.3586182E+001, 5.1002005E+000
 2.0222423E+002, 7.0119270E+001, 5.5188445E+000, 5.7494571E-001, 3.5178875E+000, 5.5188445E+000, 5.1496809E+000
 2.0253070E+002, 6.5801843E+001, 5.3220287E+000, 5.6664437E-001, 3.6178790E+000, 5.3220287E+000, 5.1985067E+000
 2.0281675E+002, 9.7026628E+001, 9.5075739E+000, 3.4807358E-001, 3.7209265E+000, 9.5075739E+000, 5.2419971E+000
 2.0311612E+002, 9.3838360E+001, 9.6037275E+000, 3.2957177E-001, 3.7957289E+000, 9.6037275E+000, 5.2798283E+000
 2.0341588E+002, 1.0735001E+002, 1.1330228E+001, 2.7171975E-001, 3.9460743E+000, 1.1330228E+001, 5.3150132E+000
 2.0372727E+002, 1.1515212E+002, 1.0302720E+001, 2.9261993E-001, 4.1728513E+000, 1.0302720E+001, 5.3495290E+000
 2.0400998E+002, 6.9035167E+001, 6.4334569E+000, 4.7381890E-001, 4.3769553E+000, 6.4334569E+000, 5.3827756E+000
 2.0432816E+002, 6.3003454E+001, 5.5186262E+000, 5.4423900E-001, 4.5095270E+000, 5.5186262E+000, 5.4160456E+000
 2.0461163E+002, 5.5556298E+001, 4.4390155E+000, 6.8405342E-001, 4.5783164E+000, 4.4390155E+000, 5.4492334E+000
 2.0492026E+002, 1.2538273E+002, 1.2433302E+001, 2.6010092E-001, 4.7160600E+000, 1.2433302E+001, 5.4788996E+000
 2.0521197E+002, 9.7895498E+001, 9.2286196E+000, 3.6074838E-001, 4.8990920E+000, 9.2286196E+000, 5.5004974E+000
 2.0552315E+002, 5.7014612E+001, 4.3121765E+000, 7.1480674E-001, 4.8518015E+000, 4.3121765E+000, 5.5120173E+000
 2.0580322E+002, 1.4710291E+002, 1.3645529E+001, 2.3347016E-001, 4.5918432E+000, 1.3645529E+001, 5.5138445E+000
 2.0611441E+002, 1.2101759E+002, 1.1406780E+001, 2.7164566E-001, 4.1760860E+000, 1.1406780E+001, 5.5080372E+000
 2.0642559E+002, 1.2603674E+002, 1.4334476E+001, 2.2283239E-001, 3.8942835E+000, 1.4334476E+001, 5.4967919E+000
 2.0670566E+002, 7.5360483E+001, 7.6793093E+000, 4.5574037E-001, 3.8111165E+000, 7.6793093E+000, 5.4837857E+000
 2.0701685E+002, 5.0002289E+001, 3.9469762E+000, 7.6525952E-001, 3.7685733E+000, 3.9469762E+000, 5.4726301E+000
 2.0731247E+002, 5.2323445E+001, 3.8622628E+000, 7.7749379E-001, 3.7064310E+000, 3.8622628E+000, 5.4644621E+000
 2.0760996E+002, 5.2964254E+001, 3.6729205E+000, 8.2553384E-001, 3.5713200E+000, 3.6729205E+000, 5.4580749E+000
 2.0791280E+002, 7.0461390E+001, 6.0171850E+000, 5.0331042E-001, 3.4280825E+000, 6.0171850E+000, 5.4508148E+000
 2.0820462E+002, 7.3939821E+001, 6.3024237E+000, 4.8003706E-001, 3.3861021E+000, 6.3024237E+000, 5.4367201E+000
 2.0851537E+002, 7.3296632E+001, 5.9094022E+000, 5.1069719E-001, 3.4538353E+000, 5.9094022E+000, 5.4108578E+000
 2.0883326E+002, 5.5897884E+001, 4.2366683E+000, 7.1357335E-001, 3.5732053E+000, 4.2366683E+000, 5.3818408E+000
 2.0912057E+002, 6.2049052E+001, 5.1906669E+000, 6.0295572E-001, 3.6537846E+000, 5.1906669E+000, 5.3556110E+000
 2.0941708E+002, 1.1039182E+002, 9.9469701E+000, 3.0648492E-001, 3.6914417E+000, 9.9469701E+000, 5.3370802E+000
 2.0971995E+002, 8.0957325E+001, 6.6479136E+000, 4.5249306E-001, 3.7001838E+000, 6.6479136E+000, 5.3273636E+000
 2.1000036E+002, 6.2465456E+001, 4.5395388E+000, 7.0366311E-001, 3.7534931E+000, 4.5395388E+000, 5.3479885E+000
 2.1031218E+002, 5.5689544E+001, 4.2430734E+000, 8.1860995E-001, 3.8933156E+000, 4.2430734E+000, 5.4020068E+000
 2.1062377E+002, 6.3528890E+001, 5.2615574E+000, 6.0314923E-001, 4.2294192E+000, 5.2615574E+000, 5.4728996E+000
 2.1090988E+002, 7.9072895E+001, 5.9801790E+000, 5.9072209E-001, 4.5442203E+000, 5.9801790E+000, 5.5416912E+000
 2.1120494E+002, 1.2093131E+002, 1.0108613E+001, 2.9697754E-001, 4.6583945E+000, 1.0108613E+001, 5.6077187E+000
 2.1153278E+002, 9.4644325E+001, 7.6169182E+000, 3.9805614E-001, 4.6319709E+000, 7.6169182E+000, 5.6706934E+000
 2.1182784E+002, 7.2799018E+001, 6.3882387E+000, 4.7368429E-001, 4.3246128E+000, 6.3882387E+000, 5.7204050E+000
 2.1211370E+002, 6.2555265E+001, 5.9471494E+000, 5.4018480E-001, 3.9660496E+000, 5.9471494E+000, 5.7587168E+000
 2.1240042E+002, 4.2665664E+001, 2.6264135E+000, 1.1639550E+000, 3.6418669E+000, 2.6264135E+000, 5.7926205E+000
 2.1271151E+002, 4.2537288E+001, 2.3798772E+000, 1.2648763E+000, 3.4234675E+000, 2.3798772E+000, 5.8196899E+000
 2.1300180E+002, 4.8640614E+001, 3.0831528E+000, 9.7617849E-001, 3.3281452E+000, 3.0831528E+000, 5.8377111E+000
 2.1330972E+002, 7.4165575E+001, 6.7639701E+000, 4.8445633E-001, 3.3666615E+000, 6.7639701E+000, 5.8455875E+000
 2.1362042E+002, 9.3752597E+001, 9.0754652E+000, 3.3401662E-001, 3.4515902E+000, 9.0754652E+000, 5.8399580E+000
 2.1393077E+002, 5.8874478E+001, 4.4502255E+000, 7.0139684E-001, 3.4655042E+000, 4.4502255E+000, 5.8274476E+000
 2.1422156E+002, 5.9206473E+001, 4.0767934E+000, 7.4239611E-001, 3.4331743E+000, 4.0767934E+000, 5.8054955E+000
 2.1451609E+002, 7.9261755E+001, 6.5421891E+000, 4.9324860E-001, 3.4082920E+000, 6.5421891E+000, 5.7810470E+000
 2.1480442E+002, 1.3605127E+002, 1.3524482E+001, 2.2449343E-001, 3.5280687E+000, 1.3524482E+001, 5.7560129E+000
 2.1511649E+002, 7.2531655E+001, 6.1712887E+000, 5.2461756E-001, 3.8902243E+000, 6.1712887E+000, 5.7328949E+000
 2.1540255E+002, 5.3675119E+001, 3.6304710E+000, 8.2833511E-001, 4.1917043E+000, 3.6304710E+000, 5.7084234E+000
 2.1571150E+002, 7.8670560E+001, 6.6529624E+000, 5.6069803E-001, 4.2835404E+000, 6.6529624E+000, 5.6836405E+000
 2.1601091E+002, 1.6375966E+002, 1.5296637E+001, 2.0169555E-001, 4.1308545E+000, 1.5296637E+001, 5.6633646E+000
 2.1631510E+002, 1.3915677E+002, 1.1137349E+001, 2.7156127E-001, 3.8946320E+000, 1.1137349E+001, 5.6516691E+000
 2.1663480E+002, 1.2608589E+002, 1.1221643E+001, 2.6968064E-001, 3.7693229E+000, 1.1221643E+001, 5.6509631E+000
 2.1691382E+002, 1.1224186E+002, 1.1013989E+001, 2.7966544E-001, 3.8746737E+000, 1.1013989E+001, 5.6655453E+000
 2.1720506E+002, 2.3562517E+002, 2.3121536E+001, 1.3626302E-001, 4.1337300E+000, 2.3121536E+001, 5.6990690E+000
 2.1752543E+002, 1.0230415E+002, 8.2130816E+000, 3.9962091E-001, 4.5121084E+000, 8.2130816E+000, 5.7413704E+000
 2.1781085E+002, 6.7060938E+001, 4.3922073E+000, 6.8600704E-001, 4.8267994E+000, 4.3922073E+000, 5.7841584E+000
 2.1812999E+002, 5.9812166E+001, 4.1903947E+000, 7.1767403E-001, 5.0152660E+000, 4.1903947E+000, 5.8246662E+000
 2.1840206E+002, 9.0396423E+001, 8.5422605E+000, 4.1807624E-001, 5.1715173E+000, 8.5422605E+000, 5.8611113E+000
 2.1870437E+002, 1.4413064E+002, 1.1205100E+001, 2.8495446E-001, 5.3295281E+000, 1.1205100E+001, 5.8901279E+000
 2.1901876E+002, 7.8093591E+001, 5.4791520E+000, 5.5632652E-001, 5.3966078E+000, 5.4791520E+000, 5.9210424E+000
 2.1932461E+002, 6.3457151E+001, 4.3615883E+000, 6.8914504E-001, 5.3446446E+000, 4.3615883E+000, 5.9496273E+000
 2.1960502E+002, 6.7936962E+001, 5.3559952E+000, 6.0416110E-001, 5.2817817E+000, 5.3559952E+000, 5.9635248E+000
 2.1992364E+002, 1.0578586E+002, 9.8658204E+000, 3.1776583E-001, 5.2471724E+000, 9.8658204E+000, 5.9695080E+000
 2.2021620E+002, 5.0112508E+001, 3.5189821E+000, 8.9467667E-001, 5.2149057E+000, 3.5189821E+000, 5.9843052E+000
 2.2050296E+002, 3.9600365E+001, 2.2444259E+000, 1.3463986E+000, 5.1672525E+000, 2.2444259E+000, 6.0065399E+000
 2.2082158E+002, 3.9574082E+001, 2.2220739E+000, 1.4488692E+000, 5.1053436E+000, 2.2220739E+000, 6.0315012E+000
 2.2110834E+002, 9.2137049E+001, 7.4928245E+000, 4.1750744E-001, 5.0449357E+000, 7.4928245E+000, 6.0517609E+000
 2.2141247E+002, 1.1085721E+002, 8.9707938E+000, 3.4130057E-001, 5.0568135E+000, 8.9707938E+000, 6.0651201E+000
 2.2170051E+002, 7.3246390E+001, 5.9570229E+000, 5.0603916E-001, 5.3960029E+000, 5.9570229E+000, 6.0699354E+000
 2.2203289E+002, 5.7372115E+001, 4.1954921E+000, 7.2453103E-001, 6.0650352E+000, 4.1954921E+000, 6.0671310E+000
 2.2230625E+002, 4.9625161E+001, 3.2890207E+000, 9.1332130E-001, 6.5067748E+000, 3.2890207E+000, 6.0631697E+000
 2.2261377E+002, 4.8406897E+001, 3.1932262E+000, 9.4861484E-001, 6.6041664E+000, 3.1932262E+000, 6.0617197E+000
 2.2290521E+002, 3.9975046E+001, 2.1658129E+000, 1.3982136E+000, 6.5148357E+000, 2.1658129E+000, 6.0633803E+000
 2.2320669E+002, 3.6334840E+001, 1.7340868E+000, 1.7320548E+000, 6.1708746E+000, 1.7340868E+000, 6.0679388E+000
 2.2350817E+002, 3.6133795E+001, 1.6668552E+000, 1.8028055E+000, 5.8965685E+000, 1.6668552E+000, 6.0742747E+000
 2.2382170E+002, 3.8852465E+001, 1.8932057E+000, 1.5850311E+000, 5.7458010E+000, 1.8932057E+000, 6.0812046E+000
 2.2412017E+002, 4.0102967E+001, 2.0088430E+000, 1.4986798E+000, 5.5901216E+000, 2.0088430E+000, 6.0893984E+000
 2.2441863E+002, 4.3098703E+001, 2.4166139E+000, 1.2418714E+000, 5.4220366E+000, 2.4166139E+000, 6.0939574E+000
 2.2473367E+002, 4.1811550E+001, 2.2800824E+000, 1.3199584E+000, 5.3237609E+000, 2.2800824E+000, 6.0905625E+000
 2.2502550E+002, 6.2875601E+001, 4.5090994E+000, 7.0741764E-001, 5.2791390E+000, 4.5090994E+000, 6.0765971E+000
 2.2532204E+002, 8.0022330E+001, 6.0186647E+000, 5.0186030E-001, 5.2494338E+000, 6.0186647E+000, 6.0615516E+000
 2.2560949E+002, 8.1114490E+001, 5.8727655E+000, 5.1227153E-001, 5.3126176E+000, 5.8727655E+000, 6.0525395E+000
 2.2591854E+002, 7.6311132E+001, 6.0919420E+000, 4.9289724E-001, 5.5817581E+000, 6.0919420E+000, 6.0460145E+000
 2.2621199E+002, 7.8458872E+001, 6.3914503E+000, 4.7060829E-001, 5.8066142E+000, 6.3914503E+000, 6.0424367E+000
 2.2652539E+002, 6.9066055E+001, 5.0435662E+000, 6.0659948E-001, 5.7270151E+000, 5.0435662E+000, 6.0425839E+000
 2.2682124E+002, 4.7979694E+001, 2.8730551E+000, 1.0771175E+000, 5.2786067E+000, 2.8730551E+000, 6.0478355E+000
 2.2712751E+002, 1.0781867E+002, 9.0660921E+000, 3.5881179E-001, 4.7374272E+000, 9.0660921E+000, 6.0571887E+000
 2.2741540E+002, 1.3998907E+002, 1.1811250E+001, 2.5828524E-001, 4.6338182E+000, 1.1811250E+001, 6.0711642E+000
 2.2771861E+002, 1.1359492E+002, 9.9372092E+000, 3.1657682E-001, 5.2605111E+000, 9.9372092E+000, 6.0951145E+000
 2.2802850E+002, 6.3205355E+001, 4.6759327E+000, 6.6379781E-001, 6.2282482E+000, 4.6759327E+000, 6.1315124E+000
 2.2832120E+002, 4.1956700E+001, 2.4271078E+000, 1.2587120E+000, 6.6952076E+000, 2.4271078E+000, 6.1812572E+000
 2.2862518E+002, 4.1026979E+001, 2.4470236E+000, 1.2289955E+000, 6.9171297E+000, 2.4470236E+000, 6.2507585E+000
 2.2892398E+002, 5.3188243E+001, 3.8328998E+000, 8.1084039E-001, 6.9426505E+000, 3.8328998E+000, 6.3167630E+000
 2.2922278E+002, 7.2981592E+001, 5.6595473E+000, 5.3081244E-001, 6.7863337E+000, 5.6595473E+000, 6.3536809E+000
 2.2952598E+002, 7.0067758E+001, 5.7622793E+000, 5.2228836E-001, 6.5456988E+000, 5.7622793E+000, 6.3667891E+000
 2.2981063E+002, 9.9810528E+001, 1.0462796E+001, 2.9976278E-001, 6.2251784E+000, 1.0462796E+001, 6.3679526E+000
 2.3012090E+002, 8.9704498E+001, 8.3728098E+000, 3.7490278E-001, 5.8381352E+000, 8.3728098E+000, 6.3691617E+000
 2.3040021E+002, 6.9084820E+001, 4.8693460E+000, 6.2468884E-001, 5.4618174E+000, 4.8693460E+000, 6.3699073E+000
 2.3070081E+002, 4.5854758E+001, 2.5163445E+000, 1.2595213E+000, 5.1228699E+000, 2.5163445E+000, 6.3815427E+000
 2.3100832E+002, 3.4238457E+001, 1.4193108E+000, 2.1334872E+000, 4.9090148E+000, 1.4193108E+000, 6.4133437E+000
 2.3130838E+002, 3.7112214E+001, 1.8706064E+000, 1.9373370E+000, 4.7790167E+000, 1.8706064E+000, 6.4554630E+000
 2.3162007E+002, 1.0045469E+002, 9.2922495E+000, 3.3897283E-001, 4.6385611E+000, 9.2922495E+000, 6.5036707E+000
 2.3190343E+002, 7.4747106E+001, 6.3970852E+000, 5.2268797E-001, 4.4092134E+000, 6.3970852E+000, 6.5554523E+000
 2.3223561E+002, 3.8961201E+001, 2.0653419E+000, 1.5361466E+000, 4.1559200E+000, 2.0653419E+000, 6.6122202E+000
 2.3253239E+002, 7.9196429E+001, 7.4680327E+000, 4.3456528E-001, 4.0540428E+000, 7.4680327E+000, 6.6700964E+000
 2.3282375E+002, 1.9204921E+002, 2.1014090E+001, 1.4508893E-001, 4.0846677E+000, 2.1014090E+001, 6.7210755E+000
 2.3311473E+002, 1.6013350E+002, 1.7418698E+001, 1.9552908E-001, 4.2915813E+000, 1.7418698E+001, 6.7515173E+000
 2.3340571E+002, 7.3518382E+001, 6.7632028E+000, 4.4881533E-001, 4.6188969E+000, 6.7632028E+000, 6.7594831E+000
 2.3370688E+002, 5.3522713E+001, 4.1088062E+000, 7.5575423E-001, 4.8885400E+000, 4.1088062E+000, 6.7569916E+000
 2.3400121E+002, 5.1169558E+001, 3.9296040E+000, 7.6872529E-001, 4.9844457E+000, 3.9296040E+000, 6.7505397E+000
 2.3431573E+002, 4.9195623E+001, 3.1995917E+000, 9.6094905E-001, 5.0023654E+000, 3.1995917E+000, 6.7437035E+000
 2.3462710E+002, 4.0758187E+001, 2.1258110E+000, 1.4143388E+000, 5.0506078E+000, 2.1258110E+000, 6.7360750E+000
 2.3490039E+002, 4.0228930E+001, 2.1027954E+000, 1.4302067E+000, 5.1559210E+000, 2.1027954E+000, 6.7314389E+000
 2.3521151E+002, 1.0585906E+002, 1.1466096E+001, 4.0690187E-001, 5.3235865E+000, 1.1466096E+001, 6.7303577E+000
 2.3552531E+002, 1.2824386E+002, 1.1354484E+001, 2.7945478E-001, 5.4447042E+000, 1.1354484E+001, 6.7093175E+000
 2.3583173E+002, 9.6518601E+001, 8.1045697E+000, 3.7062450E-001, 5.4425277E+000, 8.1045697E+000, 6.6638173E+000
 2.3611951E+002, 8.4546231E+001, 7.1637983E+000, 4.2085093E-001, 5.3424619E+000, 7.1637983E+000, 6.6135716E+000
 2.3642327E+002, 8.7831194E+001, 7.3708199E+000, 4.1066188E-001, 5.1784468E+000, 7.3708199E+000, 6.5680997E+000
 2.3672557E+002, 1.0633908E+002, 9.5412280E+000, 3.2442118E-001, 5.0619049E+000, 9.5412280E+000, 6.5282710E+000
 2.3702238E+002, 9.4973883E+001, 8.7378322E+000, 4.0176864E-001, 5.0774139E+000, 8.7378322E+000, 6.5084272E+000
 2.3732512E+002, 4.8958444E+001, 3.3923192E+000, 8.8918169E-001, 5.1703914E+000, 3.3923192E+000, 6.5103982E+000
 2.3763528E+002, 4.1894487E+001, 2.4635945E+000, 1.2385357E+000, 5.2103488E+000, 2.4635945E+000, 6.5244791E+000
